,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
3598,230519,https://sofifa.com/player/230519/leandro-freddy-vivenco-morais/220002,Leandro Vivenço,Leandro Freddy Vivenço Morais,ST,72,72,2800000.0,11000.0,21,2000-02-29,174,69,112472.0,RB Bragantino,Campeonato Brasileiro Série A,1.0,SUB,14.0,,2021-07-05,2024.0,54,Brazil,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,5300000.0,,,75.0,76.0,59.0,75.0,30.0,62.0,61,76,65,55,72,77,77,74,57,75,73,76,73,74,83,83,75,78,54,73,57,22,65,57,71,62,33,22,21,14,11,10,18,17,,72,72,72,70,71,71,71,70,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,52+2,48+2,48+2,48+2,52+2,49+2,42+2,42+2,42+2,49+2,21+2,https://cdn.sofifa.net/players/230/519/22_120.png,https://cdn.sofifa.net/teams/112472/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
5065,230190,https://sofifa.com/player/230190/renato-fred-baumer-trigo/220002,Renatão Baumer,Renato Fred Baumer Trigo,LB,70,70,1600000.0,12000.0,25,1996-02-29,178,76,111041.0,Juventude,Campeonato Brasileiro Série A,1.0,SUB,19.0,,2021-07-08,2024.0,54,Brazil,,,,Left,2,2,1,High/Medium,Stocky (170-185),No,3000000.0,,,65.0,52.0,64.0,59.0,69.0,71.0,70,47,68,72,52,56,62,58,64,64,64,66,53,62,69,57,70,75,70,60,69,64,51,48,48,62,65,75,70,10,9,8,14,9,,59+2,59+2,59+2,60,58,58,58,60,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,68+2,16+2,https://cdn.sofifa.net/players/230/190/22_120.png,https://cdn.sofifa.net/teams/111041/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
5067,230194,https://sofifa.com/player/230194/jaime-frederico-cavaco-dorta/220002,Jaimosa Cavaco,Jaime Frederico Cavaco Dorta,RB,70,70,1700000.0,9000.0,21,2000-02-29,168,60,111041.0,Juventude,Campeonato Brasileiro Série A,1.0,SUB,3.0,,2021-07-08,2024.0,54,Brazil,,,,Right,3,2,1,Low/Medium,Lean (170-),No,3200000.0,,,72.0,63.0,52.0,57.0,66.0,46.0,72,75,58,56,70,50,46,31,47,53,71,72,70,69,88,43,35,84,24,63,55,70,42,35,50,73,68,62,69,12,10,18,12,14,,57+2,57+2,57+2,59,56,56,56,59,54+2,54+2,54+2,59+2,55+2,55+2,55+2,59+2,67+2,60+2,60+2,60+2,67+2,68+2,59+2,59+2,59+2,68+2,19+2,https://cdn.sofifa.net/players/230/194/22_120.png,https://cdn.sofifa.net/teams/111041/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
5958,230178,https://sofifa.com/player/230178/frederico-tomas-mutto-heck/220002,Fredinho Mutto,Frederico Tomás Mutto Heck,LB,69,69,1200000.0,7000.0,29,1992-02-29,178,78,1598.0,Bahia,Campeonato Brasileiro Série A,1.0,SUB,5.0,,2021-06-30,2024.0,54,Brazil,,,,Left,2,2,1,Medium/Medium,Normal (170-185),No,2300000.0,,"Dives Into Tackles (AI), Long Passer (AI)",70.0,46.0,65.0,55.0,64.0,73.0,67,44,57,69,48,45,68,55,76,60,67,72,67,68,67,44,42,68,72,55,87,73,49,47,40,64,66,56,75,7,13,9,8,9,,55+2,55+2,55+2,57,55,55,55,57,57+2,57+2,57+2,60+2,61+2,61+2,61+2,60+2,67+2,68+1,68+1,68+1,67+2,67+2,67+2,67+2,67+2,67+2,16+2,https://cdn.sofifa.net/players/230/178/22_120.png,https://cdn.sofifa.net/teams/1598/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
6975,230363,https://sofifa.com/player/230363/paulo-fred-mesqueira-serpa/220002,Paulo Mesqueira,Paulo Fred Mesqueira Serpa,"CM, RB, LB",68,68,750000.0,7000.0,33,1988-02-29,175,71,112476.0,Associação Chapecoense de Futebol,Campeonato Brasileiro Série A,1.0,LWB,15.0,,2021-08-13,2024.0,54,Brazil,,,,Left,5,2,1,Medium/Medium,Normal (170-185),No,1400000.0,,"Power Free-Kick, Long Passer (AI)",52.0,69.0,71.0,66.0,64.0,64.0,72,63,58,75,51,68,68,70,71,69,52,52,53,60,62,88,58,74,66,71,50,64,63,63,63,60,62,68,66,15,15,13,8,13,,65+2,65+2,65+2,65,66,66,66,65,66+2,66+2,66+2,66+2,68,68,68,66+2,67+1,67+1,67+1,67+1,67+1,65+2,63+2,63+2,63+2,65+2,18+2,https://cdn.sofifa.net/players/230/363/22_120.png,https://cdn.sofifa.net/teams/112476/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
8166,236167,https://sofifa.com/player/236167/fred-marcos-cardouso-pombal/220002,Freddy Cardouso,Fred Marcos Cardouso Pombal,"CAM, CF",67,67,1200000.0,4000.0,21,2000-02-29,172,70,112119.0,Atlético Clube Goianiense,Campeonato Brasileiro Série A,1.0,SUB,20.0,,2021-06-30,2024.0,54,Brazil,,,,Left,4,3,1,Medium/Low,Normal (170-185),No,2300000.0,,Playmaker (AI),65.0,56.0,70.0,71.0,40.0,55.0,74,52,50,71,50,72,76,70,64,66,67,64,72,71,81,58,64,60,58,60,40,58,68,66,68,72,30,37,36,9,9,15,17,9,,61+2,61+2,61+2,67,65,65,65,67,67,67,67,67,65+2,65+2,65+2,67,58+2,56+2,56+2,56+2,58+2,55+2,48+2,48+2,48+2,55+2,18+2,https://cdn.sofifa.net/players/236/167/22_120.png,https://cdn.sofifa.net/teams/112119/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
632,232580,https://sofifa.com/player/232580/gabriel-dos-s-magalhaes/220002,Gabriel,Gabriel dos Santos Magalhães,CB,79,84,24000000.0,65000.0,23,1997-12-19,190,87,1.0,Arsenal,English Premier League,1.0,LCB,6.0,,2020-09-01,2025.0,54,Brazil,,,,Left,2,2,2,Medium/High,Normal (185+),No,47400000.0,#Strength,,68.0,36.0,60.0,58.0,80.0,80.0,38,31,82,75,28,52,47,27,71,66,62,72,51,78,37,51,70,67,86,30,82,78,44,59,40,74,80,81,78,12,8,13,10,7,,57+2,57+2,57+2,55,57,57,57,55,59+2,59+2,59+2,59+2,65+2,65+2,65+2,59+2,69+2,75+2,75+2,75+2,69+2,72+2,79+2,79+2,79+2,72+2,17+2,https://cdn.sofifa.net/players/232/580/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
1261,208141,https://sofifa.com/player/208141/gabriel-appelt-pires/220002,Gabriel,Gabriel Appelt Pires,"CM, CDM",76,77,8500000.0,14000.0,27,1993-09-18,187,83,234.0,SL Benfica,Portuguese Liga ZON SAGRES,1.0,SUB,8.0,,2018-08-27,2024.0,54,Brazil,,,,Left,5,3,1,Medium/High,Normal (185+),Yes,17600000.0,,"Injury Prone, Long Passer (AI), Playmaker (AI), Outside Foot Shot",59.0,72.0,74.0,77.0,75.0,80.0,68,67,74,75,67,79,74,73,76,78,64,55,65,75,67,82,80,77,81,77,81,75,74,76,67,81,76,74,71,12,8,14,15,15,,73+2,73+2,73+2,72,74,74,74,72,74+2,74+2,74+2,73+2,76+1,76+1,76+1,73+2,73+2,76+1,76+1,76+1,73+2,72+2,75+2,75+2,75+2,72+2,19+2,https://cdn.sofifa.net/players/208/141/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/br.png
1457,251566,https://sofifa.com/player/251566/gabriel-teodoro-martinelli-silva/220002,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,"LM, LW",76,88,18000000.0,49000.0,20,2001-06-18,179,75,1.0,Arsenal,English Premier League,1.0,SUB,35.0,,2019-07-02,2024.0,54,Brazil,,,,Right,3,3,1,High/High,Lean (170-185),Yes,37800000.0,,"Finesse Shot, Outside Foot Shot, Technical Dribbler (AI)",87.0,69.0,67.0,78.0,44.0,67.0,72,74,72,70,61,78,70,49,50,77,88,86,83,74,79,68,55,76,61,60,75,37,74,72,60,73,44,40,43,10,6,7,6,6,,73+2,73+2,73+2,76,75,75,75,76,74+2,74+2,74+2,75+2,67+2,67+2,67+2,75+2,63+2,57+2,57+2,57+2,63+2,60+2,54+2,54+2,54+2,60+2,14+2,https://cdn.sofifa.net/players/251/566/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
1605,201931,https://sofifa.com/player/201931/gabriel-vasconcelos-f/220002,Gabriel,Gabriel Vasconelos Ferreira,GK,75,76,4500000.0,4000.0,28,1992-09-27,193,90,347.0,Lecce,Italian Serie B,2.0,GK,21.0,,2019-07-03,2022.0,54,Brazil,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,7500000.0,,Comes For Crosses,,,,,,,14,5,12,32,10,20,12,12,17,23,38,34,51,69,48,51,72,34,60,19,28,25,10,45,22,65,16,19,13,77,73,68,75,77,36.0,26+2,26+2,26+2,26,28,28,28,26,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,74+2,https://cdn.sofifa.net/players/201/931/22_120.png,https://cdn.sofifa.net/teams/347/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/br.png
5879,223358,https://sofifa.com/player/223358/gabriel-costa-franca/220002,Gabriel,Gabriel Costa França,CB,69,72,1600000.0,2000.0,26,1995-03-14,181,80,113197.0,Yokohama FC,Japanese J. League Division 1,1.0,LCB,5.0,,2021-07-19,2024.0,54,Brazil,,,,Right,3,2,1,Low/Medium,Normal (170-185),No,2100000.0,,,64.0,36.0,49.0,54.0,70.0,73.0,26,37,70,66,26,48,25,31,71,60,63,65,51,61,58,48,68,62,81,25,66,66,26,38,44,63,72,69,71,8,7,8,9,8,,50+2,50+2,50+2,48,49,49,49,48,50+2,50+2,50+2,51+2,56+2,56+2,56+2,51+2,60+2,66+2,66+2,66+2,60+2,63+2,69+2,69+2,69+2,63+2,14+2,https://cdn.sofifa.net/players/223/358/22_120.png,https://cdn.sofifa.net/teams/113197/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/br.png
12471,218737,https://sofifa.com/player/218737/gabriel-rodrigues-de-moura/220002,Gabriel,Gabriel Rodrigues de Moura,"CDM, RB",63,63,240000.0,2000.0,33,1988-06-18,176,70,112637.0,Gaz Metan Mediaş,Romanian Liga I,1.0,SUB,2.0,,2020-01-25,2022.0,54,Brazil,,,,Right,3,3,1,Low/Medium,Normal (170-185),No,324000.0,,Long Throw-in,64.0,41.0,58.0,61.0,62.0,70.0,59,31,56,64,43,60,54,37,56,59,63,64,65,58,69,56,71,64,72,41,70,61,52,55,56,60,64,63,61,10,8,12,13,12,,53+2,53+2,53+2,56,55,55,55,56,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,62+1,62+1,62+1,62+1,62+1,61+2,63,63,63,61+2,16+2,https://cdn.sofifa.net/players/218/737/22_120.png,https://cdn.sofifa.net/teams/112637/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/br.png
656,243812,https://sofifa.com/player/243812/rodrygo-silva-de-goes/220002,Rodrygo,Rodrygo Silva de Goes,RW,79,88,38500000.0,115000.0,20,2001-01-09,174,64,243.0,Real Madrid CF,Spain Primera Division,1.0,SUB,21.0,,2019-07-01,2025.0,54,Brazil,,,,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,86600000.0,,"Flair, Technical Dribbler (AI)",87.0,76.0,71.0,83.0,32.0,56.0,71,80,62,74,67,84,80,73,60,80,88,86,87,76,85,71,73,81,42,71,54,21,82,71,74,82,25,36,32,9,8,12,8,5,,75+2,75+2,75+2,79,79,79,79,79,78+2,78+2,78+2,78+2,70+2,70+2,70+2,78+2,59+2,53+2,53+2,53+2,59+2,56+2,44+2,44+2,44+2,56+2,15+2,https://cdn.sofifa.net/players/243/812/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/br.png
662,255475,https://sofifa.com/player/255475/antony-matheus-dos-santos/220002,Antony,Antony Matheus dos Santos,RW,79,88,39500000.0,17000.0,21,2000-02-24,174,63,245.0,Ajax,Holland Eredivisie,1.0,RW,11.0,,2020-07-01,2025.0,54,Brazil,,,,Left,3,5,2,High/Medium,Normal (170-185),No,63200000.0,"#Speedster, #Acrobat","Flair, Outside Foot Shot, Technical Dribbler (AI)",91.0,72.0,72.0,84.0,37.0,65.0,70,75,45,73,67,84,74,75,62,84,93,90,92,74,85,69,57,78,57,69,72,39,74,77,65,78,38,37,21,9,10,14,8,13,,73+2,73+2,73+2,79,78,78,78,79,78+2,78+2,78+2,78+2,71+2,71+2,71+2,78+2,61+2,58+2,58+2,58+2,61+2,57+2,48+2,48+2,48+2,57+2,17+2,https://cdn.sofifa.net/players/255/475/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/br.png
14363,263947,https://sofifa.com/player/263947/antony-alves-santos/220002,Antony,Antony Alves Santos,"CAM, RW, CF",62,77,950000.0,900.0,19,2001-09-08,183,73,112513.0,FC Arouca,Portuguese Liga ZON SAGRES,1.0,RES,27.0,,2021-01-01,2024.0,54,Brazil,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,2500000.0,,"Flair, Technical Dribbler (AI)",76.0,48.0,60.0,70.0,38.0,49.0,53,46,47,65,53,74,59,50,62,71,73,78,57,63,62,58,51,48,53,40,40,23,48,59,62,63,41,38,48,6,11,15,12,11,,57+2,57+2,57+2,62,62,62,62,62,62+2,62+2,62+2,63+2,58+2,58+2,58+2,63+2,53+2,50+2,50+2,50+2,53+2,51+2,45+2,45+2,45+2,51+2,16+2,https://cdn.sofifa.net/players/263/947/22_120.png,https://cdn.sofifa.net/teams/112513/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/br.png
268,231943,https://sofifa.com/player/231943/richarlison-de-andrade/220002,Richarlison,Richarlison de Andrade,"ST, LW, LM",82,87,46500000.0,100000.0,24,1997-05-10,181,71,7.0,Everton,English Premier League,1.0,LM,7.0,,2018-07-24,2024.0,54,Brazil,,,,Right,5,4,3,High/Medium,Lean (170-185),Yes,91800000.0,,"Flair, Power Header, Technical Dribbler (AI)",83.0,78.0,73.0,83.0,53.0,80.0,73,80,83,79,75,86,74,65,61,83,85,81,79,82,73,83,86,83,77,70,84,46,83,74,77,81,45,58,48,12,7,8,11,13,,82+3,82+3,82+3,81,81,81,81,81,80+3,80+3,80+3,80+3,75+3,75+3,75+3,80+3,68+3,66+3,66+3,66+3,68+3,67+3,64+3,64+3,64+3,67+3,18+3,https://cdn.sofifa.net/players/231/943/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
191,230666,https://sofifa.com/player/230666/gabriel-fernando-de-jesus/220002,Gabriel Jesus,Gabriel Fernando de Jesus,ST,83,87,52500000.0,150000.0,24,1997-04-03,175,73,10.0,Manchester City,English Premier League,1.0,SUB,9.0,,2016-08-03,2023.0,54,Brazil,,,,Right,3,4,2,High/Medium,Unique,Yes,101100000.0,"#Dribbler, #Acrobat","Flair, Chip Shot (AI), Technical Dribbler (AI)",84.0,81.0,72.0,86.0,39.0,73.0,66,84,77,77,77,86,76,54,66,86,87,82,91,86,87,82,79,79,69,76,73,32,87,77,75,79,45,30,28,13,8,6,6,15,,83+2,83+2,83+2,82,83,83,83,82,82+2,82+2,82+2,81+2,74+2,74+2,74+2,81+2,62+2,60+2,60+2,60+2,62+2,58+2,54+2,54+2,54+2,58+2,19+2,https://cdn.sofifa.net/players/230/666/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
632,232580,https://sofifa.com/player/232580/gabriel-dos-s-magalhaes/220002,Gabriel,Gabriel dos Santos Magalhães,CB,79,84,24000000.0,65000.0,23,1997-12-19,190,87,1.0,Arsenal,English Premier League,1.0,LCB,6.0,,2020-09-01,2025.0,54,Brazil,,,,Left,2,2,2,Medium/High,Normal (185+),No,47400000.0,#Strength,,68.0,36.0,60.0,58.0,80.0,80.0,38,31,82,75,28,52,47,27,71,66,62,72,51,78,37,51,70,67,86,30,82,78,44,59,40,74,80,81,78,12,8,13,10,7,,57+2,57+2,57+2,55,57,57,57,55,59+2,59+2,59+2,59+2,65+2,65+2,65+2,59+2,69+2,75+2,75+2,75+2,69+2,72+2,79+2,79+2,79+2,72+2,17+2,https://cdn.sofifa.net/players/232/580/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/br.png
1261,208141,https://sofifa.com/player/208141/gabriel-appelt-pires/220002,Gabriel,Gabriel Appelt Pires,"CM, CDM",76,77,8500000.0,14000.0,27,1993-09-18,187,83,234.0,SL Benfica,Portuguese Liga ZON SAGRES,1.0,SUB,8.0,,2018-08-27,2024.0,54,Brazil,,,,Left,5,3,1,Medium/High,Normal (185+),Yes,17600000.0,,"Injury Prone, Long Passer (AI), Playmaker (AI), Outside Foot Shot",59.0,72.0,74.0,77.0,75.0,80.0,68,67,74,75,67,79,74,73,76,78,64,55,65,75,67,82,80,77,81,77,81,75,74,76,67,81,76,74,71,12,8,14,15,15,,73+2,73+2,73+2,72,74,74,74,72,74+2,74+2,74+2,73+2,76+1,76+1,76+1,73+2,73+2,76+1,76+1,76+1,73+2,72+2,75+2,75+2,75+2,72+2,19+2,https://cdn.sofifa.net/players/208/141/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/br.png
1605,201931,https://sofifa.com/player/201931/gabriel-vasconcelos-f/220002,Gabriel,Gabriel Vasconelos Ferreira,GK,75,76,4500000.0,4000.0,28,1992-09-27,193,90,347.0,Lecce,Italian Serie B,2.0,GK,21.0,,2019-07-03,2022.0,54,Brazil,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,7500000.0,,Comes For Crosses,,,,,,,14,5,12,32,10,20,12,12,17,23,38,34,51,69,48,51,72,34,60,19,28,25,10,45,22,65,16,19,13,77,73,68,75,77,36.0,26+2,26+2,26+2,26,28,28,28,26,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,74+2,https://cdn.sofifa.net/players/201/931/22_120.png,https://cdn.sofifa.net/teams/347/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/br.png
5879,223358,https://sofifa.com/player/223358/gabriel-costa-franca/220002,Gabriel,Gabriel Costa França,CB,69,72,1600000.0,2000.0,26,1995-03-14,181,80,113197.0,Yokohama FC,Japanese J. League Division 1,1.0,LCB,5.0,,2021-07-19,2024.0,54,Brazil,,,,Right,3,2,1,Low/Medium,Normal (170-185),No,2100000.0,,,64.0,36.0,49.0,54.0,70.0,73.0,26,37,70,66,26,48,25,31,71,60,63,65,51,61,58,48,68,62,81,25,66,66,26,38,44,63,72,69,71,8,7,8,9,8,,50+2,50+2,50+2,48,49,49,49,48,50+2,50+2,50+2,51+2,56+2,56+2,56+2,51+2,60+2,66+2,66+2,66+2,60+2,63+2,69+2,69+2,69+2,63+2,14+2,https://cdn.sofifa.net/players/223/358/22_120.png,https://cdn.sofifa.net/teams/113197/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/br.png
12471,218737,https://sofifa.com/player/218737/gabriel-rodrigues-de-moura/220002,Gabriel,Gabriel Rodrigues de Moura,"CDM, RB",63,63,240000.0,2000.0,33,1988-06-18,176,70,112637.0,Gaz Metan Mediaş,Romanian Liga I,1.0,SUB,2.0,,2020-01-25,2022.0,54,Brazil,,,,Right,3,3,1,Low/Medium,Normal (170-185),No,324000.0,,Long Throw-in,64.0,41.0,58.0,61.0,62.0,70.0,59,31,56,64,43,60,54,37,56,59,63,64,65,58,69,56,71,64,72,41,70,61,52,55,56,60,64,63,61,10,8,12,13,12,,53+2,53+2,53+2,56,55,55,55,56,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,62+1,62+1,62+1,62+1,62+1,61+2,63,63,63,61+2,16+2,https://cdn.sofifa.net/players/218/737/22_120.png,https://cdn.sofifa.net/teams/112637/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/br.png
3,190871,https://sofifa.com/player/190871/neymar-da-silva-santos-jr/220002,Neymar Jr,Neymar da Silva Santos Júnior,"LW, CAM",91,91,129000000.0,270000.0,29,1992-02-05,175,68,73.0,Paris Saint-Germain,French Ligue 1,1.0,LW,10.0,,2017-08-03,2025.0,54,Brazil,,,,Right,5,5,5,High/Medium,Unique,Yes,238700000.0,"#Speedster, #Dribbler, #Playmaker, #FK Specialist, #Acrobat, #Complete Midfielder","Injury Prone, Flair, Speed Dribbler (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",91.0,83.0,86.0,94.0,37.0,63.0,85,83,63,86,86,95,88,87,81,95,93,89,96,89,84,80,64,81,53,81,63,37,86,90,93,93,35,32,29,9,9,15,15,11,,83+3,83+3,83+3,90,88,88,88,90,89+2,89+2,89+2,89+2,82+3,82+3,82+3,89+2,67+3,63+3,63+3,63+3,67+3,62+3,50+3,50+3,50+3,62+3,20+3,https://cdn.sofifa.net/players/190/871/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
1117,244621,https://sofifa.com/player/244621/carlos-vinicius-alves-morais/220002,Vinícius,Carlos Vinícius Alves Morais,ST,77,80,14000000.0,16000.0,26,1995-03-22,190,83,247.0,PSV,Holland Eredivisie,1.0,SUB,9.0,SL Benfica,,2023.0,54,Brazil,,,,Left,3,3,1,High/Medium,Normal (185+),Yes,,#Strength,,71.0,78.0,60.0,75.0,41.0,82.0,51,81,70,71,75,76,65,36,47,78,66,75,67,77,44,84,52,76,87,68,84,41,79,65,71,83,44,33,25,15,13,13,7,6,,77+2,77+2,77+2,72,75,75,75,72,72+2,72+2,72+2,71+2,66+2,66+2,66+2,71+2,57+2,58+2,58+2,58+2,57+2,54+2,55+2,55+2,55+2,54+2,18+2,https://cdn.sofifa.net/players/244/621/22_120.png,https://cdn.sofifa.net/teams/247/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/br.png
73,177683,https://sofifa.com/player/177683/yann-sommer/220002,Y. Sommer,Yann Sommer,GK,85,85,26500000.0,40000.0,32,1988-12-17,183,79,23.0,Borussia Mönchengladbach,German 1. Bundesliga,1.0,GK,1.0,,2014-07-01,2023.0,47,Switzerland,,,,Right,4,1,3,Medium/Medium,Normal (170-185),Yes,45100000.0,,Comes For Crosses,,,,,,,13,13,10,40,8,15,12,13,31,25,48,54,55,82,58,63,73,45,68,12,38,21,15,64,24,57,9,19,12,79,81,84,86,86,50.0,32+3,32+3,32+3,32,34,34,34,32,36+3,36+3,36+3,34+3,37+3,37+3,37+3,34+3,30+3,33+3,33+3,33+3,30+3,29+3,29+3,29+3,29+3,29+3,83+2,https://cdn.sofifa.net/players/177/683/22_120.png,https://cdn.sofifa.net/teams/23/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
1007,223550,https://sofifa.com/player/223550/jonas-omlin/220002,J. Omlin,Jonas Omlin,GK,77,81,11000000.0,20000.0,27,1994-01-10,189,80,70.0,Montpellier Hérault SC,French Ligue 1,1.0,GK,1.0,,2020-08-12,2024.0,47,Switzerland,,,,Right,4,1,1,Medium/Medium,Normal (185+),No,22800000.0,,"Rushes Out Of Goal, Saves with Feet",,,,,,,24,17,24,45,15,27,21,16,35,31,49,51,32,74,51,55,75,35,72,18,22,25,15,48,27,55,20,21,24,77,75,73,75,79,50.0,35+2,35+2,35+2,34,36,36,36,34,37+2,37+2,37+2,36+2,37+2,37+2,37+2,36+2,34+2,35+2,35+2,35+2,34+2,33+2,34+2,34+2,34+2,33+2,76+2,https://cdn.sofifa.net/players/223/550/22_120.png,https://cdn.sofifa.net/teams/70/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ch.png
640,235073,https://sofifa.com/player/235073/gregor-kobel/220002,G. Kobel,Gregor Kobel,GK,79,84,21500000.0,36000.0,23,1997-12-06,195,88,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,GK,1.0,,2021-07-01,2026.0,47,Switzerland,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,38200000.0,,"GK Long Throw, Rushes Out Of Goal",,,,,,,13,10,13,39,10,24,13,12,33,34,26,26,34,77,24,58,44,21,81,10,24,14,10,55,12,66,15,15,15,80,78,77,74,83,26.0,30+2,30+2,30+2,29,32,32,32,29,34+2,34+2,34+2,30+2,35+2,35+2,35+2,30+2,26+2,31+2,31+2,31+2,26+2,24+2,28+2,28+2,28+2,24+2,78+2,https://cdn.sofifa.net/players/235/073/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/ch.png
8238,239364,https://sofifa.com/player/239364/philipp-kohn/220002,P. Köhn,Philipp Köhn,GK,67,73,1300000.0,6000.0,23,1998-04-02,190,80,191.0,FC Red Bull Salzburg,Austrian Football Bundesliga,1.0,GK,18.0,,2018-07-06,2025.0,47,Switzerland,,,,Right,2,1,1,Medium/Medium,Lean (185+),Yes,2200000.0,,,,,,,,,11,8,12,25,6,12,10,14,25,19,25,30,33,62,26,47,41,28,63,7,28,12,7,45,16,32,12,13,14,69,64,62,65,68,27.0,23+2,23+2,23+2,21,23,23,23,21,24+2,24+2,24+2,23+2,26+2,26+2,26+2,23+2,21+2,25+2,25+2,25+2,21+2,21+2,23+2,23+2,23+2,21+2,66+2,https://cdn.sofifa.net/players/239/364/22_120.png,https://cdn.sofifa.net/teams/191/60.png,https://cdn.sofifa.net/flags/at.png,,https://cdn.sofifa.net/flags/ch.png
